"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"State"	"State Code"	"Year"	"Year Code"	Projected Populations
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2013"	"2013"	391923
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2014"	"2014"	396131
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2015"	"2015"	397686
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2016"	"2016"	397665
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2017"	"2017"	394011
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2018"	"2018"	387699
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2019"	"2019"	382697
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2020"	"2020"	375379
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2021"	"2021"	365717
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2022"	"2022"	355868
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2023"	"2023"	347353
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2024"	"2024"	340754
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2025"	"2025"	339133
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2026"	"2026"	340917
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2027"	"2027"	340041
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2028"	"2028"	335291
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2029"	"2029"	327364
	"55-59 years"	"55-59"	"Male"	"M"	"Ohio"	"39"	"2030"	"2030"	317689
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2004"	"2004"	97065
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2005"	"2005"	100846
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2006"	"2006"	104365
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2007"	"2007"	105038
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2008"	"2008"	106679
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2009"	"2009"	109221
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2010"	"2010"	112222
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2011"	"2011"	114742
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2012"	"2012"	117142
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2013"	"2013"	118911
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2014"	"2014"	119971
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2015"	"2015"	121143
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2016"	"2016"	121883
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2017"	"2017"	121824
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2018"	"2018"	121313
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2019"	"2019"	120124
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2020"	"2020"	117209
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2021"	"2021"	113188
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2022"	"2022"	108919
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2023"	"2023"	105157
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2024"	"2024"	102794
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2025"	"2025"	102341
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2026"	"2026"	103672
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2027"	"2027"	104659
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2028"	"2028"	104856
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2029"	"2029"	104338
	"55-59 years"	"55-59"	"Male"	"M"	"Oklahoma"	"40"	"2030"	"2030"	103767
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2004"	"2004"	110118
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2005"	"2005"	116930
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2006"	"2006"	122584
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2007"	"2007"	124541
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2008"	"2008"	126935
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2009"	"2009"	129470
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2010"	"2010"	131086
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2011"	"2011"	131952
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2012"	"2012"	132313
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2013"	"2013"	131765
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2014"	"2014"	130764
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2015"	"2015"	130486
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2016"	"2016"	130707
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2017"	"2017"	130216
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2018"	"2018"	129539
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2019"	"2019"	129117
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2020"	"2020"	127775
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2021"	"2021"	125788
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2022"	"2022"	124509
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2023"	"2023"	124095
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2024"	"2024"	125466
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2025"	"2025"	128841
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2026"	"2026"	132505
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2027"	"2027"	135059
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2028"	"2028"	136187
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2029"	"2029"	135918
	"55-59 years"	"55-59"	"Male"	"M"	"Oregon"	"41"	"2030"	"2030"	134875
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2004"	"2004"	357945
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2005"	"2005"	376799
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2006"	"2006"	392122
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2007"	"2007"	395230
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2008"	"2008"	400721
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2009"	"2009"	409862
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2010"	"2010"	420187
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2011"	"2011"	429660
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2012"	"2012"	437439
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2013"	"2013"	444980
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2014"	"2014"	449655
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2015"	"2015"	452253
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2016"	"2016"	452312
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2017"	"2017"	447664
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2018"	"2018"	440477
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2019"	"2019"	435021
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2020"	"2020"	427292
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2021"	"2021"	416663
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2022"	"2022"	406296
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2023"	"2023"	396078
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2024"	"2024"	386363
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2025"	"2025"	380867
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2026"	"2026"	379054
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2027"	"2027"	375067
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2028"	"2028"	367236
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2029"	"2029"	356656
	"55-59 years"	"55-59"	"Male"	"M"	"Pennsylvania"	"42"	"2030"	"2030"	344689
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2004"	"2004"	30040
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2005"	"2005"	31526
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2006"	"2006"	32490
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2007"	"2007"	32532
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2008"	"2008"	32919
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2009"	"2009"	33576
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2010"	"2010"	34522
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2011"	"2011"	35545
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2012"	"2012"	36389
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2013"	"2013"	37336
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2014"	"2014"	37890
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2015"	"2015"	38154
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2016"	"2016"	38431
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2017"	"2017"	38596
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2018"	"2018"	38264
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2019"	"2019"	38165
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2020"	"2020"	37785
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2021"	"2021"	37013
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2022"	"2022"	35868
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2023"	"2023"	34956
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2024"	"2024"	33835
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2025"	"2025"	33068
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2026"	"2026"	32388
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2027"	"2027"	31803
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2028"	"2028"	30867
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2029"	"2029"	29886
	"55-59 years"	"55-59"	"Male"	"M"	"Rhode Island"	"44"	"2030"	"2030"	28828
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2004"	"2004"	123039
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2005"	"2005"	129021
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2006"	"2006"	133926
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2007"	"2007"	135228
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2008"	"2008"	136838
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2009"	"2009"	139420
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2010"	"2010"	142543
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2011"	"2011"	145552
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2012"	"2012"	148798
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2013"	"2013"	151984
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2014"	"2014"	154378
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2015"	"2015"	156829
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2016"	"2016"	159029
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2017"	"2017"	160222
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2018"	"2018"	161003
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2019"	"2019"	162274
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2020"	"2020"	161707
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2021"	"2021"	159493
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2022"	"2022"	156414
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2023"	"2023"	153495
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2024"	"2024"	150880
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2025"	"2025"	150467
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2026"	"2026"	151754
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2027"	"2027"	152861
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2028"	"2028"	152790
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2029"	"2029"	151504
	"55-59 years"	"55-59"	"Male"	"M"	"South Carolina"	"45"	"2030"	"2030"	148882
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2004"	"2004"	20922
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2005"	"2005"	22407
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2006"	"2006"	23772
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2007"	"2007"	24668
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2008"	"2008"	25491
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2009"	"2009"	26338
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2010"	"2010"	27010
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2011"	"2011"	27703
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2012"	"2012"	28099
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2013"	"2013"	28408
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2014"	"2014"	28435
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2015"	"2015"	28512
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2016"	"2016"	28370
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2017"	"2017"	28285
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2018"	"2018"	28002
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2019"	"2019"	27575
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2020"	"2020"	26713
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2021"	"2021"	25650
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2022"	"2022"	24359
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2023"	"2023"	23168
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2024"	"2024"	22343
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2025"	"2025"	22014
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2026"	"2026"	21953
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2027"	"2027"	21944
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2028"	"2028"	21760
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2029"	"2029"	21591
	"55-59 years"	"55-59"	"Male"	"M"	"South Dakota"	"46"	"2030"	"2030"	21490
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2004"	"2004"	173147
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2005"	"2005"	180980
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2006"	"2006"	186916
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2007"	"2007"	186872
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2008"	"2008"	187762
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2009"	"2009"	191104
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2010"	"2010"	195012
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2011"	"2011"	199179
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2012"	"2012"	203340
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2013"	"2013"	207229
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2014"	"2014"	209734
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2015"	"2015"	212379
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2016"	"2016"	214266
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2017"	"2017"	215417
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2018"	"2018"	216293
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2019"	"2019"	217723
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2020"	"2020"	217296
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2021"	"2021"	215210
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2022"	"2022"	211905
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2023"	"2023"	208508
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2024"	"2024"	205892
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2025"	"2025"	206720
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2026"	"2026"	209734
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2027"	"2027"	211856
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2028"	"2028"	212246
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2029"	"2029"	210401
	"55-59 years"	"55-59"	"Male"	"M"	"Tennessee"	"47"	"2030"	"2030"	206020
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2004"	"2004"	546601
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2005"	"2005"	576455
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2006"	"2006"	602481
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2007"	"2007"	614163
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2008"	"2008"	630738
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2009"	"2009"	651127
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2010"	"2010"	674736
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2011"	"2011"	698190
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2012"	"2012"	721554
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2013"	"2013"	742664
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2014"	"2014"	760566
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2015"	"2015"	777963
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2016"	"2016"	791436
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2017"	"2017"	799506
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2018"	"2018"	804772
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2019"	"2019"	807837
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2020"	"2020"	802371
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2021"	"2021"	792109
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2022"	"2022"	780565
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2023"	"2023"	771567
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2024"	"2024"	769615
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2025"	"2025"	779053
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2026"	"2026"	795676
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2027"	"2027"	810583
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2028"	"2028"	819539
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2029"	"2029"	822112
	"55-59 years"	"55-59"	"Male"	"M"	"Texas"	"48"	"2030"	"2030"	820216
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2004"	"2004"	48687
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2005"	"2005"	51872
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2006"	"2006"	54832
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2007"	"2007"	56598
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2008"	"2008"	58555
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2009"	"2009"	60767
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2010"	"2010"	63019
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2011"	"2011"	65036
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2012"	"2012"	66714
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2013"	"2013"	67987
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2014"	"2014"	68971
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2015"	"2015"	69977
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2016"	"2016"	70838
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2017"	"2017"	71408
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2018"	"2018"	71614
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2019"	"2019"	71516
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2020"	"2020"	70796
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2021"	"2021"	69970
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2022"	"2022"	69493
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2023"	"2023"	69548
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2024"	"2024"	70416
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2025"	"2025"	72669
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2026"	"2026"	75467
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2027"	"2027"	77796
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2028"	"2028"	79934
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2029"	"2029"	82283
	"55-59 years"	"55-59"	"Male"	"M"	"Utah"	"49"	"2030"	"2030"	84903
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2004"	"2004"	20949
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2005"	"2005"	22141
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2006"	"2006"	23180
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2007"	"2007"	23439
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2008"	"2008"	23623
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2009"	"2009"	23956
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2010"	"2010"	24393
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2011"	"2011"	24766
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2012"	"2012"	25009
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2013"	"2013"	25220
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2014"	"2014"	25308
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2015"	"2015"	25282
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2016"	"2016"	25228
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2017"	"2017"	25022
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2018"	"2018"	24691
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2019"	"2019"	24326
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2020"	"2020"	23788
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2021"	"2021"	23066
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2022"	"2022"	22261
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2023"	"2023"	21380
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2024"	"2024"	20712
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2025"	"2025"	20382
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2026"	"2026"	20165
	"55-59 years"	"55-59"	"Male"	"M"	"Vermont"	"50"	"2027"	"2027"	19939
